,Date,^DJI_open,^DJI_high,^DJI_low,^DJI_close,^DJI_adj close,^DJI_volume,BTC-USD_open,BTC-USD_high,BTC-USD_low,BTC-USD_close,BTC-USD_adj close,BTC-USD_volume,ETH-USD_open,ETH-USD_high,ETH-USD_low,ETH-USD_close,ETH-USD_adj close,ETH-USD_volume,CL=F_open,CL=F_high,CL=F_low,CL=F_close,CL=F_adj close,CL=F_volume,GC=F_open,GC=F_high,GC=F_low,GC=F_close,GC=F_adj close,GC=F_volume,SI=F_open,SI=F_high,SI=F_low,SI=F_close,SI=F_adj close,SI=F_volume,NG=F_open,NG=F_high,NG=F_low,NG=F_close,NG=F_adj close,NG=F_volume,DX-Y.NYB_open,DX-Y.NYB_high,DX-Y.NYB_low,DX-Y.NYB_close,DX-Y.NYB_adj close,DX-Y.NYB_volume,^BSESN_open,^BSESN_high,^BSESN_low,^BSESN_close,^BSESN_adj close,^BSESN_volume,^NDX_open,^NDX_high,^NDX_low,^NDX_close,^NDX_adj close,^NDX_volume,^GSPC_open,^GSPC_high,^GSPC_low,^GSPC_close,^GSPC_adj close,^GSPC_volume,^NSEI_open,^NSEI_high,^NSEI_low,^NSEI_close,^NSEI_adj close,^NSEI_volume
10,2018-01-17 00:00:00,25910.779296875,26130.44921875,25865.01953125,26115.650390625,26115.650390625,522720000.0,14968.2001953125,15018.7998046875,13105.900390625,13405.7998046875,13405.7998046875,16534099968,1268.0899658203125,1337.300048828125,1135.1700439453125,1154.9300537109375,1154.9300537109375,7235899904,63.88999938964844,64.16999816894531,63.310001373291016,63.970001220703125,63.970001220703125,444384.0,1334.4000244140625,1338.0,1326.800048828125,1338.0,1338.0,27.0,17.094999313354492,17.1200008392334,16.969999313354492,17.104999542236328,17.104999542236328,88.0,3.125,3.2880001068115234,3.0980000495910645,3.2320001125335693,3.2320001125335693,283967.0,90.4000015258789,90.81999969482422,90.33999633789062,90.54000091552734,90.54000091552734,0.0,34687.2109375,34963.69140625,34687.2109375,34843.51171875,34843.51171875,14600.0,6767.85009765625,6820.0400390625,6738.4501953125,6810.27978515625,6810.27978515625,2245910000.0,2784.989990234375,2807.0400390625,2778.3798828125,2802.56005859375,2802.56005859375,3790340000.0,10761.5,10762.349609375,10687.849609375,10700.4501953125,10700.4501953125,211000.0
11,2018-01-18 00:00:00,26149.55078125,26153.419921875,25947.3203125,26017.810546875,26017.810546875,492780000.0,13453.900390625,14229.900390625,13158.099609375,13980.599609375,13980.599609375,12065699840,1158.2900390625,1296.0400390625,1120.0899658203125,1273.199951171875,1273.199951171875,5222300160,64.06999969482422,64.3499984741211,63.470001220703125,63.95000076293945,63.95000076293945,204504.0,1328.9000244140625,1328.9000244140625,1326.0,1326.0,1326.0,211.0,17.0,17.010000228881836,16.89299964904785,16.89299964904785,16.89299964904785,6.0,3.250999927520752,3.259999990463257,3.069999933242798,3.188999891281128,3.188999891281128,293577.0,90.77999877929688,91.0,90.11000061035156,90.5,90.5,0.0,34877.7109375,34936.03125,34735.55078125,34771.05078125,34771.05078125,53600.0,6804.58984375,6826.7900390625,6784.72021484375,6811.3798828125,6811.3798828125,2037410000.0,2802.39990234375,2805.830078125,2792.56005859375,2798.030029296875,2798.030029296875,3703300000.0,10702.4501953125,10803.0,10666.75,10788.5498046875,10788.5498046875,252700.0
12,2018-01-19 00:00:00,25987.349609375,26071.720703125,25942.830078125,26071.720703125,26071.720703125,585000000.0,13952.400390625,14659.5,13952.400390625,14360.2001953125,14360.2001953125,12763599872,1270.469970703125,1432.8800048828125,1270.469970703125,1396.4200439453125,1396.4200439453125,5746760192,63.7400016784668,63.77000045776367,62.849998474121094,63.369998931884766,63.369998931884766,142711.0,1330.0999755859375,1333.0,1330.0999755859375,1331.9000244140625,1331.9000244140625,50.0,16.934999465942383,16.989999771118164,16.934999465942383,16.975000381469727,16.975000381469727,35.0,3.197999954223633,3.246000051498413,3.132999897003174,3.184999942779541,3.184999942779541,224665.0,90.5,90.9800033569336,90.41000366210938,90.56999969482422,90.56999969482422,0.0,34753.80078125,35118.609375,34700.8203125,35081.8203125,35081.8203125,35000.0,6829.0400390625,6843.240234375,6801.58984375,6834.330078125,6834.330078125,2005470000.0,2802.60009765625,2810.330078125,2798.080078125,2810.300048828125,2810.300048828125,3724230000.0,10873.400390625,10887.5,10782.400390625,10817.0,10817.0,312000.0
13,2018-01-22 00:00:00,26025.3203125,26215.23046875,25974.650390625,26214.599609375,26214.599609375,431200000.0,14370.7998046875,14511.7998046875,13268.0,13772.0,13772.0,11084099584,1397.47998046875,1400.56005859375,1286.2099609375,1366.77001953125,1366.77001953125,4841630208,63.61000061035156,64.13999938964844,63.16999816894531,63.4900016784668,63.4900016784668,625662.0,1328.4000244140625,1330.9000244140625,1328.4000244140625,1330.9000244140625,1330.9000244140625,162.0,16.985000610351562,16.985000610351562,16.930999755859375,16.930999755859375,16.930999755859375,3.0,3.252000093460083,3.2690000534057617,3.1429998874664307,3.2239999771118164,3.2239999771118164,201676.0,90.66999816894531,90.69999694824219,90.16000366210938,90.4000015258789,90.4000015258789,0.0,35366.44921875,35507.359375,35166.44140625,35260.2890625,35260.2890625,15700.0,6829.5498046875,6906.27978515625,6822.85009765625,6906.27978515625,6906.27978515625,2118310000.0,2809.159912109375,2833.030029296875,2808.1201171875,2832.969970703125,2832.969970703125,3489480000.0,10829.2001953125,10906.849609375,10793.900390625,10894.7001953125,10894.7001953125,207600.0
14,2018-01-23 00:00:00,26214.869140625,26246.189453125,26143.900390625,26210.810546875,26210.810546875,433490000.0,13767.2998046875,14445.5,13641.7001953125,13819.7998046875,13819.7998046875,12750799872,1365.2099609375,1390.5899658203125,1290.5999755859375,1291.9200439453125,1291.9200439453125,4781100032,63.880001068115234,64.87999725341797,63.70000076293945,64.47000122070312,64.47000122070312,662456.0,1335.800048828125,1335.9000244140625,1335.699951171875,1335.699951171875,1335.699951171875,47.0,16.854999542236328,16.854999542236328,16.854999542236328,16.854999542236328,16.854999542236328,10.0,3.253999948501587,3.628000020980835,3.249000072479248,3.444000005722046,3.444000005722046,291378.0,90.38999938964844,90.69999694824219,90.08999633789062,90.12000274658203,90.12000274658203,0.0,35339.109375,35542.171875,35221.16015625,35511.578125,35511.578125,35200.0,6928.27001953125,6969.39990234375,6926.3701171875,6963.4599609375,6963.4599609375,2135840000.0,2835.050048828125,2842.239990234375,2830.590087890625,2839.1298828125,2839.1298828125,3541140000.0,10883.2001953125,10975.099609375,10881.400390625,10966.2001953125,10966.2001953125,231600.0
15,2018-01-24 00:00:00,26282.0703125,26392.80078125,26106.939453125,26252.119140625,26252.119140625,518790000.0,13836.099609375,13843.099609375,10194.900390625,11490.5,11490.5,18853799936,1292.6300048828125,1292.6300048828125,875.5449829101562,1053.68994140625,1053.68994140625,8405139968,64.41999816894531,66.05000305175781,64.33999633789062,65.61000061035156,65.61000061035156,887018.0,1355.9000244140625,1357.199951171875,1355.9000244140625,1355.9000244140625,1355.9000244140625,18.0,17.424999237060547,17.424999237060547,17.424999237060547,17.424999237060547,17.424999237060547,3.0,3.5409998893737793,3.624000072479248,3.4040000438690186,3.509000062942505,3.509000062942505,213630.0,90.0,90.58999633789062,89.20999908447266,89.20999908447266,89.20999908447266,0.0,35613.96875,35827.69921875,35544.6796875,35798.01171875,35798.01171875,13700.0,6975.3798828125,6992.91015625,6880.68017578125,6919.35009765625,6919.35009765625,2287320000.0,2845.419921875,2852.969970703125,2824.81005859375,2837.5400390625,2837.5400390625,4079270000.0,10997.400390625,11092.900390625,10994.5498046875,11083.7001953125,11083.7001953125,284600.0
16,2018-01-25 00:00:00,26313.060546875,26458.25,26259.720703125,26392.7890625,26392.7890625,401390000.0,11431.099609375,11678.0,9402.2900390625,11188.599609375,11188.599609375,18830600192,1061.3399658203125,1090.22998046875,780.9219970703125,1014.25,1014.25,8545160192,65.87999725341797,66.66000366210938,65.08000183105469,65.51000213623047,65.51000213623047,771758.0,1356.300048828125,1362.4000244140625,1346.699951171875,1362.4000244140625,1362.4000244140625,4.0,17.524999618530273,17.551000595092773,17.524999618530273,17.551000595092773,17.551000595092773,1.0,3.438999891281128,3.5810000896453857,3.3980000019073486,3.447000026702881,3.447000026702881,84785.0,89.31999969482422,90.11000061035156,89.16000366210938,89.38999938964844,89.38999938964844,0.0,35868.19140625,36170.828125,35863.98046875,36139.98046875,36139.98046875,27000.0,6965.009765625,6967.60009765625,6894.83984375,6916.2998046875,6916.2998046875,2081380000.0,2846.239990234375,2848.56005859375,2830.93994140625,2839.25,2839.25,3873100000.0,11069.349609375,11110.099609375,11046.150390625,11086.0,11086.0,283400.0
17,2018-01-26 00:00:00,26466.740234375,26616.7109375,26425.349609375,26616.7109375,26616.7109375,477780000.0,11198.7998046875,12107.2998046875,10942.5,11474.900390625,11474.900390625,15020399616,1016.4400024414062,1100.31005859375,967.7589721679688,1036.280029296875,1036.280029296875,5938319872,65.25,66.3499984741211,64.91000366210938,66.13999938964844,66.13999938964844,678186.0,1351.5999755859375,1352.0,1350.9000244140625,1351.5999755859375,1351.5999755859375,280546.0,17.381999969482422,17.381999969482422,17.381999969482422,17.381999969482422,17.381999969482422,41.0,3.437000036239624,3.6110000610351562,3.4100000858306885,3.505000114440918,3.505000114440918,75224.0,89.4000015258789,89.58000183105469,88.44000244140625,89.06999969482422,89.06999969482422,0.0,36161.62109375,36268.19140625,36036.51171875,36161.640625,36161.640625,25200.0,6956.66015625,7022.97021484375,6941.47998046875,7022.97021484375,7022.97021484375,2080700000.0,2847.47998046875,2872.8701171875,2846.179931640625,2872.8701171875,2872.8701171875,3474680000.0,11095.599609375,11095.599609375,11009.2001953125,11069.650390625,11069.650390625,330300.0
18,2018-01-29 00:00:00,26584.279296875,26608.900390625,26435.33984375,26439.48046875,26439.48046875,421000000.0,11429.7998046875,11992.7998046875,11172.099609375,11607.400390625,11607.400390625,10740400128,1028.8199462890625,1093.219970703125,1003.7100219726562,1039.0999755859375,1039.0999755859375,4084450048,66.18000030517578,66.45999908447266,64.9800033569336,65.55999755859375,65.55999755859375,656168.0,1338.699951171875,1347.800048828125,1332.800048828125,1335.4000244140625,1335.4000244140625,52100.0,17.05500030517578,17.184999465942383,17.01300048828125,17.01300048828125,17.01300048828125,22.0,3.390000104904175,3.6610000133514404,3.296999931335449,3.63100004196167,3.63100004196167,265222.0,89.0199966430664,89.62000274658203,89.01000213623047,89.30999755859375,89.30999755859375,0.0,36208.390625,36247.01953125,35823.3515625,36050.44140625,36050.44140625,15100.0,7000.68017578125,7020.64013671875,6974.7001953125,6988.31982421875,6988.31982421875,2114420000.0,2867.22998046875,2870.6201171875,2851.47998046875,2853.530029296875,2853.530029296875,3587420000.0,11079.349609375,11171.5498046875,11075.9501953125,11130.400390625,11130.400390625,241700.0
19,2018-01-30 00:00:00,26198.44921875,26256.990234375,26028.419921875,26076.890625,26076.890625,448330000.0,11656.2001953125,13103.0,11656.2001953125,12899.2001953125,12899.2001953125,11801700352,1044.949951171875,1167.1099853515625,1044.949951171875,1155.1500244140625,1155.1500244140625,3975190016,65.52999877929688,65.55999755859375,63.88999938964844,64.5,64.5,688380.0,1337.5,1346.9000244140625,1331.800048828125,1339.0,1339.0,4881.0,17.174999237060547,17.209999084472656,17.174999237060547,17.20400047302246,17.20400047302246,22.0,3.187000036239624,3.259000062942505,3.1610000133514404,3.194999933242798,3.194999933242798,257758.0,89.37000274658203,89.63999938964844,88.91000366210938,89.19000244140625,89.19000244140625,0.0,36106.359375,36443.98046875,36093.359375,36283.25,36283.25,16900.0,6910.39013671875,6958.7900390625,6894.6298828125,6930.72998046875,6930.72998046875,2183420000.0,2832.739990234375,2837.75,2818.27001953125,2822.429931640625,2822.429931640625,4012070000.0,11120.849609375,11121.099609375,11033.900390625,11049.650390625,11049.650390625,228000.0
20,2018-01-31 00:00:00,26268.169921875,26338.029296875,26050.98046875,26149.390625,26149.390625,479130000.0,12889.2001953125,12895.900390625,11288.2001953125,11600.099609375,11600.099609375,9935179776,1155.6800537109375,1155.6800537109375,1021.5,1049.5799560546875,1049.5799560546875,3378089984,64.02999877929688,64.94000244140625,63.66999816894531,64.7300033569336,64.7300033569336,613258.0,1343.800048828125,1350.5999755859375,1336.800048828125,1344.300048828125,1344.300048828125,1680.0,17.118000030517578,17.118000030517578,17.118000030517578,17.118000030517578,17.118000030517578,0.0,3.1649999618530273,3.183000087738037,2.9489998817443848,2.994999885559082,2.994999885559082,334638.0,89.0999984741211,89.30000305175781,88.77999877929688,89.12999725341797,89.12999725341797,0.0,36277.12109375,36291.8203125,35993.41015625,36033.73046875,36033.73046875,18100.0,6972.81005859375,6983.60986328125,6915.47998046875,6949.990234375,6949.990234375,2428990000.0,2832.409912109375,2839.260009765625,2813.0400390625,2823.81005859375,2823.81005859375,4276270000.0,11018.7998046875,11058.5,10979.2998046875,11027.7001953125,11027.7001953125,245900.0
21,2018-02-01 00:00:00,26083.0390625,26306.69921875,26014.439453125,26186.7109375,26186.7109375,410620000.0,11633.099609375,11966.400390625,10240.2001953125,10931.400390625,10931.400390625,10537400320,1055.3499755859375,1089.0999755859375,930.7410278320312,1003.260009765625,1003.260009765625,3810099968,64.76000213623047,66.25,64.62999725341797,65.80000305175781,65.80000305175781,685750.0,1348.5,1352.0999755859375,1327.699951171875,1333.699951171875,1333.699951171875,2841.0,16.676000595092773,16.676000595092773,16.676000595092773,16.676000595092773,16.676000595092773,3.0,2.9560000896453857,2.9779999256134033,2.8369998931884766,2.8559999465942383,2.8559999465942383,359410.0,89.04000091552734,89.33000183105469,88.55999755859375,88.66999816894531,88.66999816894531,0.0,35951.640625,36050.69140625,35818.41015625,35965.01953125,35965.01953125,11000.0,6910.56982421875,6970.77001953125,6879.02001953125,6901.5,6901.5,2311180000.0,2816.449951171875,2835.9599609375,2812.699951171875,2821.97998046875,2821.97998046875,3977380000.0,11044.5498046875,11117.349609375,10878.7998046875,11016.900390625,11016.900390625,306200.0
22,2018-02-02 00:00:00,26061.7890625,26061.7890625,25490.66015625,25520.9609375,25520.9609375,522880000.0,10944.5,11377.599609375,10129.7001953125,10868.400390625,10868.400390625,9660609536,1004.1699829101562,1023.22998046875,920.5399780273438,986.22900390625,986.22900390625,3556699904,65.98999786376953,66.30000305175781,64.47000122070312,65.44999694824219,65.44999694824219,857572.0,1331.0999755859375,1340.199951171875,1329.0,1333.0,1333.0,641.0,16.638999938964844,16.638999938964844,16.638999938964844,16.638999938964844,16.638999938964844,12.0,2.8910000324249268,2.9200000762939453,2.8399999141693115,2.8459999561309814,2.8459999561309814,184073.0,88.63999938964844,89.43000030517578,88.58999633789062,89.19999694824219,89.19999694824219,0.0,36048.98828125,36256.828125,35501.73828125,35906.66015625,35906.66015625,25200.0,6866.3798828125,6889.06982421875,6756.5400390625,6760.2900390625,6760.2900390625,2607160000.0,2808.919921875,2808.919921875,2759.969970703125,2762.1298828125,2762.1298828125,4340220000.0,10938.2001953125,10954.9501953125,10736.099609375,10760.599609375,10760.599609375,282700.0
